V	C (Fcm-2)	Initcharge (cm-2)	Finalcharge (cm-2)	ns Total (cm-2)	ps Total (cm-2)
-8.000e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.990e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.980e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.970e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.960e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.950e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.940e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.930e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.920e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.910e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.900e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.890e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.880e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.870e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.860e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.850e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.840e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.830e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
-7.820e+000	4.8003e-017	-9.3457e+000	-6.3496e+000	6.3476e+000	5.2500e-015
